# head 1
# head 2
# filename x y z qw qx qy qz
/home/mzins/dev/Scene-Generator/dataset/train/rendering_046.png 0.280139 -3.103402 2.434628 -0.426962 0.901462 0.064348 -0.030477
/home/mzins/dev/Scene-Generator/dataset/train/rendering_047.png 0.042321 -3.149653 2.379102 -0.434537 0.900127 0.027750 -0.013397
/home/mzins/dev/Scene-Generator/dataset/train/rendering_048.png -0.204321 -3.157687 2.319085 -0.440515 0.897686 -0.009305 0.004566
/home/mzins/dev/Scene-Generator/dataset/train/rendering_049.png -0.489386 -3.125783 2.255857 -0.444872 0.893698 -0.052142 0.025955
/home/mzins/dev/Scene-Generator/dataset/train/rendering_050.png -0.761415 -3.058758 2.208929 -0.446081 0.888806 -0.093886 0.047120
/home/mzins/dev/Scene-Generator/dataset/train/rendering_051.png -1.019669 -2.958697 2.176613 -0.444281 0.883011 -0.135199 0.068025
/home/mzins/dev/Scene-Generator/dataset/train/rendering_052.png -1.263408 -2.827685 2.157223 -0.439639 0.876156 -0.176662 0.088646
/home/mzins/dev/Scene-Generator/dataset/train/rendering_053.png -1.491897 -2.667806 2.149074 -0.432355 0.867950 -0.218761 0.108972
/home/mzins/dev/Scene-Generator/dataset/train/rendering_054.png -1.704391 -2.481145 2.150479 -0.422659 0.857987 -0.261870 0.129001
/home/mzins/dev/Scene-Generator/dataset/train/rendering_055.png -1.900157 -2.269788 2.159752 -0.410815 0.845773 -0.306226 0.148743
/home/mzins/dev/Scene-Generator/dataset/train/rendering_056.png -2.078452 -2.035816 2.175208 -0.397132 0.830757 -0.351898 0.168220
/home/mzins/dev/Scene-Generator/dataset/train/rendering_057.png -2.238538 -1.781316 2.195159 -0.381953 0.812380 -0.398751 0.187479
/home/mzins/dev/Scene-Generator/dataset/train/rendering_058.png -2.379678 -1.508373 2.217920 -0.365655 0.790141 -0.446422 0.206592
/home/mzins/dev/Scene-Generator/dataset/train/rendering_059.png -2.501131 -1.219070 2.241807 -0.348622 0.763672 -0.494313 0.225658
/home/mzins/dev/Scene-Generator/dataset/train/rendering_060.png -2.602157 -0.915494 2.265131 -0.331221 0.732819 -0.541611 0.244798
/home/mzins/dev/Scene-Generator/dataset/train/rendering_061.png -2.682021 -0.599727 2.286207 -0.313766 0.697700 -0.587361 0.264145
/home/mzins/dev/Scene-Generator/dataset/train/rendering_062.png -2.739980 -0.273854 2.303349 -0.296494 0.658726 -0.630569 0.283821
/home/mzins/dev/Scene-Generator/dataset/train/rendering_063.png -2.775299 0.060039 2.314870 0.279552 -0.616564 0.670321 -0.303925
/home/mzins/dev/Scene-Generator/dataset/train/rendering_064.png -2.153399 0.399867 3.631979 0.155994 -0.584384 0.769402 -0.205382
/home/mzins/dev/Scene-Generator/dataset/train/rendering_065.png -2.139643 0.637109 3.636351 0.148021 -0.541022 0.798533 -0.218474
/home/mzins/dev/Scene-Generator/dataset/train/rendering_066.png -2.100005 0.870566 3.648296 0.139126 -0.497684 0.824517 -0.230492
/home/mzins/dev/Scene-Generator/dataset/train/rendering_067.png -2.036948 1.098704 3.666068 0.129537 -0.454424 0.847554 -0.241602
/home/mzins/dev/Scene-Generator/dataset/train/rendering_068.png -1.952928 1.319985 3.687919 0.119460 -0.411419 0.867745 -0.251959
/home/mzins/dev/Scene-Generator/dataset/train/rendering_069.png -1.850405 1.532873 3.712101 0.109076 -0.368937 0.885157 -0.261697
/home/mzins/dev/Scene-Generator/dataset/train/rendering_070.png -1.731834 1.735832 3.736866 0.098540 -0.327303 0.899869 -0.270920
/home/mzins/dev/Scene-Generator/dataset/train/rendering_071.png -1.599675 1.927325 3.760466 0.087978 -0.286859 0.911997 -0.279703
/home/mzins/dev/Scene-Generator/dataset/train/rendering_072.png -1.456385 2.105817 3.781152 0.077493 -0.247925 0.921700 -0.288092
/home/mzins/dev/Scene-Generator/dataset/train/rendering_073.png -1.304423 2.269770 3.797178 0.067168 -0.210768 0.929184 -0.296112
/home/mzins/dev/Scene-Generator/dataset/train/rendering_074.png -1.146246 2.417647 3.806791 0.057068 -0.175596 0.934683 -0.303770
/home/mzins/dev/Scene-Generator/dataset/train/rendering_075.png -0.984312 2.547915 3.808248 0.047247 -0.142541 0.938452 -0.311059
/home/mzins/dev/Scene-Generator/dataset/train/rendering_076.png -0.821080 2.659036 3.799798 0.037744 -0.111670 0.940744 -0.317971
/home/mzins/dev/Scene-Generator/dataset/train/rendering_077.png -0.659007 2.749473 3.779697 0.028594 -0.082991 0.941807 -0.324491
/home/mzins/dev/Scene-Generator/dataset/train/rendering_078.png -0.500551 2.817690 3.746190 0.019821 -0.056469 0.941868 -0.330610
/home/mzins/dev/Scene-Generator/dataset/train/rendering_079.png -0.348169 2.862150 3.697535 0.011447 -0.032034 0.941135 -0.336315
/home/mzins/dev/Scene-Generator/dataset/train/rendering_080.png -0.204321 2.881319 3.631980 0.003489 -0.009600 0.939790 -0.341599
/home/mzins/dev/Scene-Generator/dataset/train/rendering_081.png 0.033706 2.873043 3.521667 -0.010090 0.027139 0.936927 -0.348323
/home/mzins/dev/Scene-Generator/dataset/train/rendering_082.png 0.272519 2.829905 3.442771 -0.024249 0.064435 0.933696 -0.351386
/home/mzins/dev/Scene-Generator/dataset/train/rendering_083.png 0.509235 2.755179 3.391712 -0.038748 0.102616 0.929881 -0.351126
/home/mzins/dev/Scene-Generator/dataset/train/rendering_084.png 0.740970 2.652140 3.364905 -0.053345 0.141844 0.925187 -0.347943
/home/mzins/dev/Scene-Generator/dataset/train/rendering_085.png 0.964840 2.524068 3.358777 -0.067806 0.182112 0.919284 -0.342279
/home/mzins/dev/Scene-Generator/dataset/train/rendering_086.png 1.177963 2.374234 3.369743 -0.081916 0.223240 0.911865 -0.334599
/home/mzins/dev/Scene-Generator/dataset/train/rendering_087.png 1.377454 2.205919 3.394225 -0.095480 0.264897 0.902690 -0.325367
/home/mzins/dev/Scene-Generator/dataset/train/rendering_088.png 1.560430 2.022395 3.428640 -0.108332 0.306626 0.891633 -0.315017
/home/mzins/dev/Scene-Generator/dataset/train/rendering_089.png 1.724007 1.826940 3.469411 -0.120333 0.347903 0.878700 -0.303926
/home/mzins/dev/Scene-Generator/dataset/train/rendering_090.png 1.865302 1.622830 3.512955 -0.131365 0.388191 0.864036 -0.292392
/home/mzins/dev/Scene-Generator/dataset/train/rendering_091.png 1.981432 1.413341 3.555693 -0.141324 0.427009 0.847904 -0.280625
/home/mzins/dev/Scene-Generator/dataset/train/rendering_092.png 2.069514 1.201748 3.594045 -0.150111 0.463975 0.830646 -0.268741
/home/mzins/dev/Scene-Generator/dataset/train/rendering_093.png 2.126662 0.991328 3.624429 -0.157616 0.498842 0.812641 -0.256765
/home/mzins/dev/Scene-Generator/dataset/train/rendering_094.png 2.149995 0.785358 3.643268 -0.163712 0.531511 0.794258 -0.244642
/home/mzins/dev/Scene-Generator/dataset/train/rendering_095.png 2.136628 0.587113 3.646977 -0.168234 0.562020 0.775822 -0.232233
/home/mzins/dev/Scene-Generator/dataset/train/rendering_096.png 2.083678 0.399867 3.631978 -0.170960 0.590541 0.757584 -0.219319
/home/mzins/dev/Scene-Generator/dataset/train/rendering_097.png 1.955030 0.091953 3.596083 -0.174139 0.640280 0.721919 -0.196343
/home/mzins/dev/Scene-Generator/dataset/train/rendering_098.png 1.828110 -0.195618 3.576673 -0.177737 0.690914 0.678652 -0.174582
/home/mzins/dev/Scene-Generator/dataset/train/rendering_099.png 1.702135 -0.462838 3.571244 -0.181966 0.740147 0.628637 -0.154551
/home/mzins/dev/Scene-Generator/dataset/train/rendering_100.png 1.576327 -0.709702 3.577290 -0.186915 0.785692 0.573693 -0.136481
/home/mzins/dev/Scene-Generator/dataset/train/rendering_101.png 1.449906 -0.936200 3.592300 -0.192510 0.825821 0.516217 -0.120337
/home/mzins/dev/Scene-Generator/dataset/train/rendering_102.png 1.322091 -1.142329 3.613767 -0.198528 0.859697 0.458578 -0.105899
/home/mzins/dev/Scene-Generator/dataset/train/rendering_103.png 1.192102 -1.328076 3.639188 -0.204671 0.887357 0.402597 -0.092860
/home/mzins/dev/Scene-Generator/dataset/train/rendering_104.png 1.059160 -1.493440 3.666051 -0.210643 0.909430 0.349313 -0.080908
/home/mzins/dev/Scene-Generator/dataset/train/rendering_105.png 0.922483 -1.638408 3.691848 -0.216204 0.926804 0.299038 -0.069759
/home/mzins/dev/Scene-Generator/dataset/train/rendering_106.png 0.781293 -1.762977 3.714073 -0.221203 0.940370 0.251542 -0.059170
/home/mzins/dev/Scene-Generator/dataset/train/rendering_107.png 0.634809 -1.867138 3.730217 -0.225574 0.950885 0.206251 -0.048928
/home/mzins/dev/Scene-Generator/dataset/train/rendering_108.png 0.482251 -1.950885 3.737775 -0.229334 0.958917 0.162407 -0.038841
/home/mzins/dev/Scene-Generator/dataset/train/rendering_109.png 0.322840 -2.014210 3.734238 -0.232568 0.964825 0.119159 -0.028723
/home/mzins/dev/Scene-Generator/dataset/train/rendering_110.png 0.155794 -2.057108 3.717099 -0.235429 0.968770 0.075629 -0.018379
/home/mzins/dev/Scene-Generator/dataset/train/rendering_111.png -0.019666 -2.079567 3.683847 -0.238130 0.970710 0.030949 -0.007592
/home/mzins/dev/Scene-Generator/dataset/train/rendering_112.png -0.204321 -2.081584 3.631979 -0.240962 0.970400 -0.015691 0.003896
/home/mzins/dev/Scene-Generator/dataset/train/rendering_113.png -0.419432 -2.077897 3.568753 -0.245501 0.966738 -0.069528 0.017657
/home/mzins/dev/Scene-Generator/dataset/train/rendering_114.png -0.624706 -2.081890 3.521822 -0.251506 0.960046 -0.118699 0.031096
/home/mzins/dev/Scene-Generator/dataset/train/rendering_115.png -0.819585 -2.087593 3.489506 -0.258004 0.951390 -0.162334 0.044023
/home/mzins/dev/Scene-Generator/dataset/train/rendering_116.png -1.003513 -2.089039 3.470118 -0.264075 0.941704 -0.200724 0.056287
/home/mzins/dev/Scene-Generator/dataset/train/rendering_117.png -1.175931 -2.080249 3.461969 -0.268941 0.931617 -0.234868 0.067802
/home/mzins/dev/Scene-Generator/dataset/train/rendering_118.png -1.336281 -2.055252 3.463374 -0.271987 0.921432 -0.266111 0.078550
/home/mzins/dev/Scene-Generator/dataset/train/rendering_119.png -1.484006 -2.008078 3.472647 -0.272737 0.911147 -0.295937 0.088584
/home/mzins/dev/Scene-Generator/dataset/train/rendering_120.png -1.618548 -1.932755 3.488102 -0.270817 0.900465 -0.325904 0.098017
/home/mzins/dev/Scene-Generator/dataset/train/rendering_121.png -1.739349 -1.823310 3.508052 -0.265930 0.888762 -0.357674 0.107021
/home/mzins/dev/Scene-Generator/dataset/train/rendering_122.png -1.845853 -1.673772 3.530816 -0.257840 0.874977 -0.393085 0.115835
/home/mzins/dev/Scene-Generator/dataset/train/rendering_123.png -1.937503 -1.478167 3.554702 -0.246408 0.857408 -0.434236 0.124794
/home/mzins/dev/Scene-Generator/dataset/train/rendering_124.png -2.013739 -1.230524 3.578027 -0.231674 0.833381 -0.483467 0.134400
/home/mzins/dev/Scene-Generator/dataset/train/rendering_125.png -2.074004 -0.924872 3.599101 -0.214027 0.798866 -0.542994 0.145475
/home/mzins/dev/Scene-Generator/dataset/train/rendering_126.png -2.117740 -0.555237 3.616243 -0.194423 0.748471 -0.613663 0.159405
/home/mzins/dev/Scene-Generator/dataset/train/rendering_127.png -2.144391 -0.115648 3.627765 0.174474 -0.677055 0.692333 -0.178412
/home/mzins/dev/Scene-Generator/dataset/train/rendering_128.png -3.593759 0.399867 1.747663 0.340716 -0.551189 0.647861 -0.400473
/home/mzins/dev/Scene-Generator/dataset/train/rendering_129.png -3.569818 0.721884 1.751333 0.323184 -0.520502 0.671434 -0.416900
/home/mzins/dev/Scene-Generator/dataset/train/rendering_130.png -3.500849 1.047008 1.761365 0.303677 -0.488510 0.694718 -0.431864
/home/mzins/dev/Scene-Generator/dataset/train/rendering_131.png -3.391129 1.371298 1.776291 0.282543 -0.454931 0.717413 -0.445563
/home/mzins/dev/Scene-Generator/dataset/train/rendering_132.png -3.244945 1.690816 1.794642 0.260150 -0.419696 0.739111 -0.458141
/home/mzins/dev/Scene-Generator/dataset/train/rendering_133.png -3.066570 2.001622 1.814950 0.236879 -0.382954 0.759352 -0.469702
/home/mzins/dev/Scene-Generator/dataset/train/rendering_134.png -2.860288 2.299776 1.835748 0.213114 -0.345053 0.777694 -0.480325
/home/mzins/dev/Scene-Generator/dataset/train/rendering_135.png -2.630382 2.581338 1.855567 0.189226 -0.306496 0.793780 -0.490068
/home/mzins/dev/Scene-Generator/dataset/train/rendering_136.png -2.381128 2.842369 1.872940 0.165550 -0.267876 0.807382 -0.498970
/home/mzins/dev/Scene-Generator/dataset/train/rendering_137.png -2.116810 3.078930 1.886397 0.142367 -0.229789 0.818424 -0.507061
/home/mzins/dev/Scene-Generator/dataset/train/rendering_138.png -1.841707 3.287080 1.894472 0.119899 -0.192769 0.826978 -0.514365
/home/mzins/dev/Scene-Generator/dataset/train/rendering_139.png -1.560099 3.462879 1.895695 0.098296 -0.157235 0.833234 -0.520899
/home/mzins/dev/Scene-Generator/dataset/train/rendering_140.png -1.276270 3.602391 1.888599 0.077647 -0.123463 0.837455 -0.526685
/home/mzins/dev/Scene-Generator/dataset/train/rendering_141.png -0.994496 3.701673 1.871716 0.057979 -0.091583 0.839940 -0.531744
/home/mzins/dev/Scene-Generator/dataset/train/rendering_142.png -0.719059 3.756787 1.843578 0.039265 -0.061595 0.840988 -0.536100
/home/mzins/dev/Scene-Generator/dataset/train/rendering_143.png -0.454241 3.763793 1.802716 0.021429 -0.033383 0.840873 -0.539776
/home/mzins/dev/Scene-Generator/dataset/train/rendering_144.png -0.204321 3.718747 1.747663 0.004348 -0.006727 0.839832 -0.542787
/home/mzins/dev/Scene-Generator/dataset/train/rendering_145.png 0.258330 3.563257 1.637443 -0.029314 0.044811 0.835641 -0.546659
/home/mzins/dev/Scene-Generator/dataset/train/rendering_146.png 0.669063 3.391663 1.558801 -0.061702 0.093511 0.829415 -0.547283
/home/mzins/dev/Scene-Generator/dataset/train/rendering_147.png 1.030681 3.205290 1.508117 -0.092184 0.139103 0.821884 -0.544664
/home/mzins/dev/Scene-Generator/dataset/train/rendering_148.png 1.345986 3.005455 1.481777 -0.120361 0.181699 0.813638 -0.538973
/home/mzins/dev/Scene-Generator/dataset/train/rendering_149.png 1.617782 2.793486 1.476161 -0.146058 0.221655 0.805058 -0.530488
/home/mzins/dev/Scene-Generator/dataset/train/rendering_150.png 1.848868 2.570702 1.487652 -0.169276 0.259457 0.796313 -0.519532
/home/mzins/dev/Scene-Generator/dataset/train/rendering_151.png 2.042050 2.338424 1.512634 -0.190144 0.295624 0.787382 -0.506439
/home/mzins/dev/Scene-Generator/dataset/train/rendering_152.png 2.200130 2.097975 1.547489 -0.208880 0.330649 0.778091 -0.491543
/home/mzins/dev/Scene-Generator/dataset/train/rendering_153.png 2.325908 1.850677 1.588599 -0.225763 0.364961 0.768146 -0.475170
/home/mzins/dev/Scene-Generator/dataset/train/rendering_154.png 2.422190 1.597853 1.632347 -0.241112 0.398906 0.757161 -0.457653
/home/mzins/dev/Scene-Generator/dataset/train/rendering_155.png 2.491777 1.340823 1.675116 -0.255290 0.432724 0.744688 -0.439336
/home/mzins/dev/Scene-Generator/dataset/train/rendering_156.png 2.537469 1.080910 1.713289 -0.268697 0.466527 0.730248 -0.420587
/home/mzins/dev/Scene-Generator/dataset/train/rendering_157.png 2.562072 0.819436 1.743247 -0.281782 0.500279 0.713357 -0.401798
/home/mzins/dev/Scene-Generator/dataset/train/rendering_158.png 2.568388 0.557722 1.761374 -0.295050 0.533767 0.693579 -0.383389
/home/mzins/dev/Scene-Generator/dataset/train/rendering_159.png 2.559218 0.297092 1.764052 -0.309062 0.566572 0.670575 -0.365795
/home/mzins/dev/Scene-Generator/dataset/train/rendering_160.png 2.537370 0.038866 1.747663 -0.324440 0.598056 0.644166 -0.349454
/home/mzins/dev/Scene-Generator/dataset/train/rendering_161.png 2.483029 -0.374805 1.711142 -0.350815 0.646252 0.595608 -0.323323
/home/mzins/dev/Scene-Generator/dataset/train/rendering_162.png 2.411989 -0.752344 1.691270 -0.374611 0.687434 0.546322 -0.297713
/home/mzins/dev/Scene-Generator/dataset/train/rendering_163.png 2.324481 -1.094956 1.685523 -0.395312 0.721727 0.498333 -0.272952
/home/mzins/dev/Scene-Generator/dataset/train/rendering_164.png 2.220741 -1.403847 1.691376 -0.412730 0.750006 0.452824 -0.249190
/home/mzins/dev/Scene-Generator/dataset/train/rendering_165.png 2.101007 -1.680223 1.706307 -0.426952 0.773418 0.410195 -0.226441
/home/mzins/dev/Scene-Generator/dataset/train/rendering_166.png 1.965513 -1.925288 1.727789 -0.438251 0.793061 0.370295 -0.204628
/home/mzins/dev/Scene-Generator/dataset/train/rendering_167.png 1.814496 -2.140247 1.753300 -0.447002 0.809830 0.332644 -0.183610
/home/mzins/dev/Scene-Generator/dataset/train/rendering_168.png 1.648191 -2.326306 1.780315 -0.453625 0.824385 0.296607 -0.163211
/home/mzins/dev/Scene-Generator/dataset/train/rendering_169.png 1.466833 -2.484670 1.806309 -0.458549 0.837163 0.261490 -0.143229
/home/mzins/dev/Scene-Generator/dataset/train/rendering_170.png 1.270660 -2.616545 1.828758 -0.462200 0.848402 0.226597 -0.123448
/home/mzins/dev/Scene-Generator/dataset/train/rendering_171.png 1.059907 -2.723136 1.845140 -0.465002 0.858167 0.191264 -0.103637
/home/mzins/dev/Scene-Generator/dataset/train/rendering_172.png 0.834807 -2.805647 1.852928 -0.467386 0.866362 0.154872 -0.083551
/home/mzins/dev/Scene-Generator/dataset/train/rendering_173.png 0.595599 -2.865287 1.849598 -0.469800 0.872736 0.116884 -0.062919
/home/mzins/dev/Scene-Generator/dataset/train/rendering_174.png 0.342518 -2.903256 1.832627 -0.472718 0.876875 0.076879 -0.041445
/home/mzins/dev/Scene-Generator/dataset/train/rendering_175.png 0.075800 -2.920764 1.799490 -0.476647 0.878212 0.034619 -0.018790
/home/mzins/dev/Scene-Generator/dataset/train/rendering_176.png -0.204321 -2.919016 1.747663 -0.482119 0.876033 -0.009866 0.005430
/home/mzins/dev/Scene-Generator/dataset/train/rendering_177.png -0.534743 -2.914081 1.684436 -0.489692 0.869021 -0.061632 0.034729
/home/mzins/dev/Scene-Generator/dataset/train/rendering_178.png -0.859313 -2.919423 1.637507 -0.496912 0.858486 -0.109745 0.063523
/home/mzins/dev/Scene-Generator/dataset/train/rendering_179.png -1.175895 -2.927053 1.605191 -0.502971 0.845810 -0.152849 0.090893
/home/mzins/dev/Scene-Generator/dataset/train/rendering_180.png -1.482356 -2.928984 1.585801 -0.507298 0.832283 -0.190845 0.116325
/home/mzins/dev/Scene-Generator/dataset/train/rendering_181.png -1.776563 -2.917227 1.577652 -0.509571 0.818802 -0.224468 0.139695
/home/mzins/dev/Scene-Generator/dataset/train/rendering_182.png -2.056381 -2.883797 1.579057 -0.509637 0.805814 -0.254859 0.161186
/home/mzins/dev/Scene-Generator/dataset/train/rendering_183.png -2.319677 -2.820703 1.588331 -0.507414 0.793379 -0.283292 0.181182
/home/mzins/dev/Scene-Generator/dataset/train/rendering_184.png -2.564317 -2.719960 1.603786 -0.502804 0.781255 -0.311051 0.200188
/home/mzins/dev/Scene-Generator/dataset/train/rendering_185.png -2.788167 -2.573580 1.623738 -0.495645 0.768940 -0.339415 0.218781
/home/mzins/dev/Scene-Generator/dataset/train/rendering_186.png -2.989093 -2.373575 1.646500 -0.485667 0.755652 -0.369682 0.237599
/home/mzins/dev/Scene-Generator/dataset/train/rendering_187.png -3.164962 -2.111958 1.670385 -0.472475 0.740251 -0.403198 0.257346
/home/mzins/dev/Scene-Generator/dataset/train/rendering_188.png -3.313640 -1.780742 1.693709 -0.455551 0.721087 -0.441329 0.278812
/home/mzins/dev/Scene-Generator/dataset/train/rendering_189.png -3.432993 -1.371940 1.714786 -0.434294 0.695802 -0.485285 0.302897
/home/mzins/dev/Scene-Generator/dataset/train/rendering_190.png -3.520886 -0.877562 1.731927 -0.408149 0.661242 -0.535608 0.330602
/home/mzins/dev/Scene-Generator/dataset/train/rendering_191.png -3.575187 -0.289622 1.743448 -0.376847 0.613843 -0.591160 0.362922
